# ПРИНЯТО машинной приёмкой. Миссия tt-dict-widen, отчёт — docs/DICT-WIDEN.md.
# Ручной вычитки не было и не будет: оператор 2026-08-24 заменил её машинным правилом, а
# затем, посмотрев сто случайных отклонённых, снял и планку второго источника.
#
# ПРАВИЛО 1.9.1: принимается ВСЁ, кроме формальных обрывков и слов, исключённых оператором.
#   fragment         — формальный обрывок: короче 4 букв или без единой гласной (аеиоуыэюяё)
#   operator-excluded — оператор назвал слово поимённо: можна
# Прежняя планка 1.9.0 больше не решает судьбу слова, но считается и записана меткой, чтобы
# происхождение строки было видно файлом:
#   two-corpora      — встречается и в OpenSubtitles, и в Tatoeba
#   shipped-word     — уже стоит в поставляемом словаре (в очереди таких нет по построению)
#   shipped-paradigm — русский: основа стоит в поставляемом словаре ещё в >= 3 формах
#   operator-widened — прежняя планка отклоняла (single-source или cap_ratio >= 0.50),
#                      принято решением оператора; прежняя причина стоит в rule_detail
#
# Колонки — те же, что в очереди, плюс rule и rule_detail. Отклонённые НЕ удалены: изменить
# правило и перезапустить `python3 scripts/dict_accept.py select` — одна команда.
word	heldout_hits	train_freq	train_freq_clean	sources	license_status	cap_ratio	enters_top100k	rule	rule_detail
дельфином	9	142	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.04	yes	two-corpora	OpenSubtitles+Tatoeba
корысти	9	142	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes	two-corpora	OpenSubtitles+Tatoeba
оборотнями	9	142	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
отбываю	9	142	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	shipped-paradigm	отбыва|ю +5 форм в словаре
бесценную	9	141	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	shipped-paradigm	бесценн|ую +3 форм в словаре
единорогом	9	141	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.03	yes	two-corpora	OpenSubtitles+Tatoeba
кукольное	9	141	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.07	yes	two-corpora	OpenSubtitles+Tatoeba
лечись	9	141	7	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes	two-corpora	OpenSubtitles+Tatoeba
немеет	9	141	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes	two-corpora	OpenSubtitles+Tatoeba
нырну	9	141	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
опускайся	9	141	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes	two-corpora	OpenSubtitles+Tatoeba
сопоставил	9	141	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes	two-corpora	OpenSubtitles+Tatoeba
сыпется	9	141	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes	two-corpora	OpenSubtitles+Tatoeba
злобе	9	140	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes	two-corpora	OpenSubtitles+Tatoeba
оттянемся	9	140	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
стент	9	140	0	OpenSubtitles	risk-accepted:no-grant	0.03	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
экзистенциальный	9	140	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes	two-corpora	OpenSubtitles+Tatoeba
безответно	9	139	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes	two-corpora	OpenSubtitles+Tatoeba
быку	9	139	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.28	yes	two-corpora	OpenSubtitles+Tatoeba
евнухов	9	139	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.21	yes	two-corpora	OpenSubtitles+Tatoeba
задрать	9	139	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
опечалены	9	139	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes	two-corpora	OpenSubtitles+Tatoeba
ослеплена	9	139	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes	two-corpora	OpenSubtitles+Tatoeba
программки	9	139	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes	two-corpora	OpenSubtitles+Tatoeba
сделаться	9	139	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes	two-corpora	OpenSubtitles+Tatoeba
завербовала	9	138	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
завоёвывать	9	138	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes	two-corpora	OpenSubtitles+Tatoeba
мочки	9	138	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes	two-corpora	OpenSubtitles+Tatoeba
поучи	9	138	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.03	yes	two-corpora	OpenSubtitles+Tatoeba
приучили	9	138	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes	two-corpora	OpenSubtitles+Tatoeba
дефектом	9	137	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	shipped-paradigm	дефект|ом +4 форм в словаре
обознались	9	137	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes	two-corpora	OpenSubtitles+Tatoeba
устрашающий	9	137	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes	two-corpora	OpenSubtitles+Tatoeba
чмоки	9	137	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.20	yes	two-corpora	OpenSubtitles+Tatoeba
мифическое	9	136	11	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes	two-corpora	OpenSubtitles+Tatoeba
мотаюсь	9	136	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes	two-corpora	OpenSubtitles+Tatoeba
неизлечимая	9	136	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes	two-corpora	OpenSubtitles+Tatoeba
проворачивает	9	136	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
вероломный	9	135	0	OpenSubtitles	risk-accepted:no-grant	0.09	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
долбанное	9	135	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
мышеловки	9	135	0	OpenSubtitles	risk-accepted:no-grant	0.06	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
навигатору	9	135	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes	two-corpora	OpenSubtitles+Tatoeba
ночки	9	135	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes	two-corpora	OpenSubtitles+Tatoeba
ореховым	9	135	0	OpenSubtitles	risk-accepted:no-grant	0.04	yes	shipped-paradigm	орехов|ым +4 форм в словаре
стырить	9	135	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
уродился	9	135	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes	two-corpora	OpenSubtitles+Tatoeba
штукам	9	135	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	shipped-paradigm	штук|ам +4 форм в словаре
эпиляция	9	135	0	OpenSubtitles	risk-accepted:no-grant	0.03	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
злите	9	134	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes	two-corpora	OpenSubtitles+Tatoeba
лингвини	9	134	0	OpenSubtitles	risk-accepted:no-grant	0.51	yes	operator-widened	прежнее правило: proper-noun-evidence (cap_ratio=0.51>=0.50)
моток	9	134	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
затихли	9	133	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes	two-corpora	OpenSubtitles+Tatoeba
мотелей	9	133	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
превосходного	9	133	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes	two-corpora	OpenSubtitles+Tatoeba
прочесал	9	133	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
файлу	9	133	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes	two-corpora	OpenSubtitles+Tatoeba
хула	9	133	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.52	yes	operator-widened	прежнее правило: proper-noun-evidence (cap_ratio=0.52>=0.50)
бармены	9	132	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	shipped-paradigm	бармен|ы +3 форм в словаре
доведётся	9	132	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes	two-corpora	OpenSubtitles+Tatoeba
мычала	9	132	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes	two-corpora	OpenSubtitles+Tatoeba
непорядочно	9	132	9	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes	two-corpora	OpenSubtitles+Tatoeba
охрененный	9	132	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
порицания	9	132	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes	two-corpora	OpenSubtitles+Tatoeba
ринулся	9	132	8	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes	two-corpora	OpenSubtitles+Tatoeba
сокровищам	9	132	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes	shipped-paradigm	сокровищ|ам +4 форм в словаре
торгуешься	9	132	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes	two-corpora	OpenSubtitles+Tatoeba
хлебушка	9	132	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes	two-corpora	OpenSubtitles+Tatoeba
бесплодная	9	131	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.07	yes	two-corpora	OpenSubtitles+Tatoeba
выдворить	9	131	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes	two-corpora	OpenSubtitles+Tatoeba
обслуги	9	131	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
останавливаем	9	131	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	shipped-paradigm	останавлива|ем +12 форм в словаре
приправить	9	131	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
пробники	9	131	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
стерплю	9	131	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
франт	9	131	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.04	yes	two-corpora	OpenSubtitles+Tatoeba
бледнолицый	9	130	0	OpenSubtitles	risk-accepted:no-grant	0.09	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
брею	9	130	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes	two-corpora	OpenSubtitles+Tatoeba
врождённый	9	130	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes	two-corpora	OpenSubtitles+Tatoeba
жёстком	9	130	8	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes	two-corpora	OpenSubtitles+Tatoeba
кодеин	9	130	0	OpenSubtitles	risk-accepted:no-grant	0.03	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
лайкнул	9	130	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes	two-corpora	OpenSubtitles+Tatoeba
наболтал	9	130	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
откидным	9	130	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes	two-corpora	OpenSubtitles+Tatoeba
отрубила	9	130	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	shipped-paradigm	отруби|ла +3 форм в словаре
папаш	9	130	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
стерт	9	130	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
штучках	9	130	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
виноградная	9	129	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.03	yes	two-corpora	OpenSubtitles+Tatoeba
вольность	9	129	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
злобными	9	129	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
карими	9	129	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.28	yes	two-corpora	OpenSubtitles+Tatoeba
надоедают	9	129	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes	two-corpora	OpenSubtitles+Tatoeba
обслужили	9	129	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes	two-corpora	OpenSubtitles+Tatoeba
опускаемся	9	129	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	shipped-paradigm	опуска|емся +9 форм в словаре
пузырем	9	129	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes	shipped-paradigm	пузыр|ем +5 форм в словаре
разведаю	9	129	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes	two-corpora	OpenSubtitles+Tatoeba
разведенный	9	129	0	OpenSubtitles	risk-accepted:no-grant	0.04	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
складывала	9	129	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	shipped-paradigm	складыва|ла +11 форм в словаре
стряпне	9	129	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes	two-corpora	OpenSubtitles+Tatoeba
бреют	9	128	7	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes	two-corpora	OpenSubtitles+Tatoeba
брюшная	9	128	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	shipped-paradigm	брюшн|ая +5 форм в словаре
взбудоражен	9	128	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes	two-corpora	OpenSubtitles+Tatoeba
дрозда	9	128	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.21	yes	two-corpora	OpenSubtitles+Tatoeba
законники	9	128	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
лагуну	9	128	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.44	yes	two-corpora	OpenSubtitles+Tatoeba
наведываться	9	128	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
опустись	9	128	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	shipped-paradigm	опусти|сь +9 форм в словаре
ослышалась	9	128	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes	two-corpora	OpenSubtitles+Tatoeba
отделил	9	128	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes	two-corpora	OpenSubtitles+Tatoeba
пилотка	9	128	0	OpenSubtitles	risk-accepted:no-grant	0.03	yes	shipped-paradigm	пилот|ка +8 форм в словаре
погуляешь	9	128	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes	two-corpora	OpenSubtitles+Tatoeba
примчусь	9	128	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
проголодаться	9	128	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes	two-corpora	OpenSubtitles+Tatoeba
разоримся	9	128	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes	two-corpora	OpenSubtitles+Tatoeba
торгуюсь	9	128	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes	two-corpora	OpenSubtitles+Tatoeba
вознаграждена	9	127	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes	two-corpora	OpenSubtitles+Tatoeba
волшебницей	9	127	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.05	yes	two-corpora	OpenSubtitles+Tatoeba
гавайские	9	127	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.30	yes	two-corpora	OpenSubtitles+Tatoeba
дымящийся	9	127	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.05	yes	two-corpora	OpenSubtitles+Tatoeba
изгнала	9	127	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	shipped-paradigm	изгна|ла +5 форм в словаре
колготок	9	127	0	OpenSubtitles	risk-accepted:no-grant	0.05	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
львиной	9	127	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.58	yes	operator-widened	прежнее правило: proper-noun-evidence (cap_ratio=0.58>=0.50)
местоимение	9	127	11	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes	two-corpora	OpenSubtitles+Tatoeba
отличу	9	127	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes	two-corpora	OpenSubtitles+Tatoeba
переубедил	9	127	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes	two-corpora	OpenSubtitles+Tatoeba
пробегала	9	127	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
пустынные	9	127	0	OpenSubtitles	risk-accepted:no-grant	0.07	yes	shipped-paradigm	пустынн|ые +4 форм в словаре
репортёру	9	127	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	shipped-paradigm	репортёр|у +3 форм в словаре
сводник	9	127	0	OpenSubtitles	risk-accepted:no-grant	0.04	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
слетают	9	127	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes	two-corpora	OpenSubtitles+Tatoeba
арестант	9	126	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.06	yes	two-corpora	OpenSubtitles+Tatoeba
взломай	9	126	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes	shipped-paradigm	взлома|й +4 форм в словаре
замело	9	126	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes	two-corpora	OpenSubtitles+Tatoeba
зэ	9	126	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.48	yes	two-corpora	OpenSubtitles+Tatoeba
измерю	9	126	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes	two-corpora	OpenSubtitles+Tatoeba
наполнял	9	126	7	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes	two-corpora	OpenSubtitles+Tatoeba
рыболовный	9	126	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.03	yes	two-corpora	OpenSubtitles+Tatoeba
стройтесь	9	126	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
угар	9	126	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.14	yes	two-corpora	OpenSubtitles+Tatoeba
угоняет	9	126	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
успокоительным	9	126	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
уютненько	9	126	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
аттракционах	9	125	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes	two-corpora	OpenSubtitles+Tatoeba
беспощадным	9	125	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
испорть	9	125	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes	two-corpora	OpenSubtitles+Tatoeba
крутизна	9	125	0	OpenSubtitles	risk-accepted:no-grant	0.05	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
обсуждай	9	125	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes	two-corpora	OpenSubtitles+Tatoeba
опилок	9	125	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
отступился	9	125	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes	two-corpora	OpenSubtitles+Tatoeba
звонкий	9	124	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.03	yes	two-corpora	OpenSubtitles+Tatoeba
зловещих	9	124	0	OpenSubtitles	risk-accepted:no-grant	0.32	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
ирландцем	9	124	0	OpenSubtitles	risk-accepted:no-grant	0.05	yes	shipped-paradigm	ирландц|ем +3 форм в словаре
кончиками	9	124	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	shipped-paradigm	кончик|ами +6 форм в словаре
крестинах	9	124	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
любознательный	9	124	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.03	yes	two-corpora	OpenSubtitles+Tatoeba
марля	9	124	0	OpenSubtitles	risk-accepted:no-grant	0.24	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
направляйте	9	124	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes	two-corpora	OpenSubtitles+Tatoeba
незабываемой	9	124	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	shipped-paradigm	незабываем|ой +5 форм в словаре
окупилось	9	124	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes	two-corpora	OpenSubtitles+Tatoeba
помашите	9	124	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.04	yes	two-corpora	OpenSubtitles+Tatoeba
промазать	9	124	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
автосервисе	9	123	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
баночке	9	123	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes	two-corpora	OpenSubtitles+Tatoeba
дегенераты	9	123	0	OpenSubtitles	risk-accepted:no-grant	0.04	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
заключаешь	9	123	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	shipped-paradigm	заключа|ешь +13 форм в словаре
келье	9	123	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
моржовый	9	123	0	OpenSubtitles	risk-accepted:no-grant	0.05	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
накручивай	9	123	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes	two-corpora	OpenSubtitles+Tatoeba
неслыханное	9	123	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes	two-corpora	OpenSubtitles+Tatoeba
отдаляешься	9	123	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
откинуть	9	123	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes	two-corpora	OpenSubtitles+Tatoeba
прибей	9	123	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.21	yes	two-corpora	OpenSubtitles+Tatoeba
присяга	9	123	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes	two-corpora	OpenSubtitles+Tatoeba
психологией	9	123	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes	two-corpora	OpenSubtitles+Tatoeba
раскрываемость	9	123	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
смска	9	123	0	OpenSubtitles	risk-accepted:no-grant	0.21	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
удочерении	9	123	0	OpenSubtitles	risk-accepted:no-grant	0.03	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
уладят	9	123	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes	two-corpora	OpenSubtitles+Tatoeba
бабулечка	9	122	0	OpenSubtitles	risk-accepted:no-grant	0.04	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
вымерло	9	122	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes	two-corpora	OpenSubtitles+Tatoeba
вымирают	9	122	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes	two-corpora	OpenSubtitles+Tatoeba
вырываться	9	122	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
генетическом	9	122	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	shipped-paradigm	генетическ|ом +10 форм в словаре
зеков	9	122	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
иммунитете	9	122	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes	shipped-paradigm	иммунитет|е +3 форм в словаре
отъехали	9	122	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes	two-corpora	OpenSubtitles+Tatoeba
прислушаешься	9	122	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes	two-corpora	OpenSubtitles+Tatoeba
сенсея	9	122	0	OpenSubtitles	risk-accepted:no-grant	0.31	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
темнишь	9	122	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes	two-corpora	OpenSubtitles+Tatoeba
теребить	9	122	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes	two-corpora	OpenSubtitles+Tatoeba
трахнулись	9	122	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
балуются	9	121	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes	two-corpora	OpenSubtitles+Tatoeba
наркоотдела	9	121	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes	operator-widened	прежнее правило: single-source (OpenSubtitles)
